Cloud Altitude,Release Mass,Cloud Age,Diffusion Coefficient,Transmitter Frequency,Transmitter Power,Transmitter Gain,Receiver Gain,Distance,Windspeed,Solar Angle,Kp Index,Cloud Radius,Electron Density,Critical Frequency,Received Power,Signal to Noise Ratio,Delay Spread,Doppler Shift,Bit Error Rate
140,0.045729222,1874.604309,3.009512226,268129855.5,86.26150253,12.34854659,1.316703926,171653.6727,12.41662754,4.262173225,0.475910633,150.2217639,1.45885E+14,1.08705E+11,-29.43740144,70.56259856,0.500739213,11.09756183,0
106,0.004551816,2907.026578,1.34287122,260058856.2,37.17822043,8.259205616,2.975308193,108279.0894,21.06147543,74.67347417,0.750204499,124.9601909,2.52282E+13,45204877579,-76.68377962,23.31622038,0.41653397,18.2574107,1.22E-95
129,0.032410459,4381.148522,2.451747711,166718888.5,43.46315856,2.656808935,11.09067014,352518.9671,3.861012015,2.224636982,0.504022024,207.2821349,3.93564E+13,56461220372,-74.27689727,25.72310273,0.69094045,2.145678771,8.86E-165
125,0.020659724,1169.576207,2.263771901,162354770.6,24.83396947,2.223491284,4.195892012,132489.2886,37.7450272,65.6888626,8.648518845,102.9107138,2.05002E+14,1.28861E+11,-91.50375269,8.49624731,0.343035713,20.42695078,8.45E-05
107,0.02028097,4336.018214,1.360196965,127687989.4,28.82661335,8.609766306,7.402101624,558733.9683,3.95205887,36.63583044,7.597808917,153.5947761,6.05306E+13,70021299859,-88.33281019,11.66718981,0.511982587,1.682101503,3.01E-08
131,0.033977592,2158.648167,2.559996214,298426923.8,69.1185972,5.497715305,4.907966113,63774.06693,41.89572487,0.562294447,3.951940298,148.6759044,1.11812E+14,95166893848,-42.16955269,57.83044731,0.495586348,41.67604097,0
113,0.003354687,1020.945911,1.684101045,60015719.84,55.97034562,8.370723619,7.604718174,471575.1364,33.13044321,26.09522126,2.23197721,82.93071988,6.36094E+13,71779975631,-53.19471996,46.80528004,0.276435733,6.62782466,0
124,0.029685289,4098.767792,2.219585796,189358113.6,30.80186746,7.477167664,5.199836999,219537.2754,20.82927878,31.15149263,0.652057466,190.7623314,4.62466E+13,61204335884,-85.00116065,14.99883935,0.635874438,13.14730979,9.20E-16
104,0.038601589,491.7631691,1.205680811,214054029.3,46.26186547,9.032971195,14.91311985,399854.6417,43.32432717,86.8232224,3.880766263,48.69946268,3.6145E+15,5.41087E+11,-64.54474347,35.45525653,0.162331542,30.91248933,0
122,0.041410638,2780.229053,2.148960143,282269102.2,43.58651139,0.481676861,5.36216384,691282.371,9.306563934,59.49711878,5.40317593,154.5910919,1.2122E+14,99089980692,-92.48021338,7.519786617,0.51530364,8.756518154,0.000387915
115,0.008526519,345.8653571,1.76615867,240654944.2,98.86241841,0.492550209,9.405741261,383415.5825,13.22821137,48.92144324,7.173929908,49.43088504,7.63471E+14,2.48679E+11,-26.64477007,73.35522993,0.164769617,10.61144823,0
141,0.044870953,1925.3,3.055953028,203838744.8,86.82092535,10.82392756,13.32514826,374272.8928,6.856183083,11.43455078,0.464048876,153.4096003,1.34408E+14,1.04341E+11,-22.78369003,77.21630997,0.511365334,4.658519178,0
102,0.032807305,3246.213638,1.142446817,61539325.54,44.91697,2.896908657,9.569024915,991213.1962,19.07843466,35.19939056,3.760830158,121.7969858,1.96371E+14,1.26119E+11,-74.42768157,25.57231843,0.405989953,3.913580005,3.09E-159
120,0.04409274,3003.467808,2.046518187,130908049.5,92.2524921,9.782976933,8.487858827,732873.9866,49.33665924,3.218791824,8.791717011,156.801167,1.2369E+14,1.00094E+11,-25.22077432,74.77922568,0.522670557,21.52855277,0
122,0.024264036,2185.734601,2.14607856,67487243.49,40.83718525,8.198638662,8.538441821,538168.6263,8.05136889,68.55168766,1.086484819,136.9782197,1.021E+14,90939952715,-69.73272459,30.26727541,0.456594066,1.811215642,0
136,0.027101667,2317.430119,2.812515191,267927437.8,70.11113615,14.72691707,7.446910664,600406.8684,41.54882429,14.6499032,3.602694553,161.4658777,6.96257E+13,75097823170,-47.94848197,52.05151803,0.538219592,37.10690012,0
128,0.045951914,1225.328819,2.435718938,232397712,96.9984997,12.53108818,12.11370602,639173.4999,32.59400358,53.49921309,2.475497913,109.2621912,3.80987E+14,1.7567E+11,-17.89790727,82.10209273,0.364207304,25.24923953,0
133,0.044995477,2462.310095,2.668030843,234534932.4,45.12509776,6.19701782,0.756361175,73346.62899,0.790706531,62.94523844,1.206354199,162.1051422,1.14234E+14,96192170498,-68.73746616,31.26253384,0.540350474,0.618161009,0
138,0.022408044,5147.622966,2.942623214,206109259.8,71.18964686,9.246192301,13.27694862,126251.361,47.24450965,32.98582149,7.550511194,246.1504811,1.62487E+13,36278675096,-30.69807266,69.30192734,0.820501604,32.45843638,0
143,0.013720632,4592.595303,3.155507434,166901755,36.633143,1.759341858,8.794383304,666729.8838,48.55456326,56.93338369,6.274036893,240.7651854,1.06319E+13,29345870708,-89.84553733,10.15446267,0.802550618,27.01280607,2.65E-06
115,0.019658522,785.1122601,1.784688742,70492186.06,33.9681084,5.795790644,12.73309832,396245.4159,46.24503509,68.78095755,3.704008358,74.86470495,5.06682E+14,2.02586E+11,-72.52929623,27.47070377,0.249549016,10.86637873,3.14E-245
126,0.019388216,161.7864707,2.345056763,119017619.4,61.67409998,11.00831612,0.155890538,102671.8382,25.08698289,16.57114156,3.321605545,38.95630668,3.54667E+15,5.35985E+11,-45.0071343,54.9928657,0.129854356,9.952643271,0
142,0.014343344,5041.097764,3.100270196,66967263.97,98.13381382,9.340073762,13.03914606,332637.5837,11.01875912,54.0774296,7.449738835,250.0301194,9.92406E+12,28352227916,-2.547832814,97.45216719,0.833433731,2.459653836,0
149,0.01342898,2844.9219,3.473627827,225726548.6,50.78204638,7.267069866,1.802062788,173769.2494,19.56323387,66.04948219,0.817054611,198.818509,1.84794E+13,38688935340,-68.12412129,31.87587871,0.662728363,14.7198042,0
144,0.043053147,2904.786407,3.223798278,73261769.53,94.38732733,2.647936561,10.8182701,920498.1501,30.70957732,32.13432805,1.321499524,193.5401293,6.42255E+13,72126754433,-24.8286615,75.1713385,0.645133764,7.49945992,0
118,0.003493096,4216.096459,1.928668157,219570658.5,92.29271682,12.04718889,6.247820893,242779.1229,18.94181905,14.62420423,8.158950073,180.3491168,6.43998E+12,22839401201,-20.05217524,79.94782476,0.601163723,13.86355894,0
109,0.033880559,1700.00577,1.487916293,216908955.2,32.83863511,4.097499066,10.21608587,186506.6375,35.40858254,25.7504419,7.354859886,100.5875993,3.60025E+14,1.70769E+11,-81.09140445,18.90859555,0.335291998,25.60146215,5.29E-36
124,0.008641003,2602.818964,2.223481344,154012209.3,46.16374664,12.30718622,9.422846065,644860.3762,39.77877739,83.97672002,6.973899863,152.1488667,2.65322E+13,46358509594,-68.15082694,31.84917306,0.507162889,20.4213913,0
137,0.017225295,5230.811068,2.85410363,66511736.61,67.89722306,9.174135942,2.450948206,545816.3338,10.46964493,32.17031593,5.615783319,244.37084,1.27654E+13,32155831047,-47.78077809,52.21922191,0.814569467,2.321180887,0
124,0.003077152,3629.930761,2.231422677,114996223.1,56.6241296,5.590971419,7.719206467,597135.8313,20.24709541,9.693052898,2.632050464,179.9989979,5.7063E+12,21499076418,-62.90501569,37.09498431,0.59999666,7.761131668,0
124,0.013498682,831.0694277,2.207952158,116425139.5,18.63626769,0.609078329,4.158457098,464150.7406,47.8872188,7.445385688,8.413079447,85.67290206,2.32154E+14,1.3713E+11,-107.3545022,-7.354502176,0.28557634,18.58425376,0.272110357
141,0.038421054,720.2912124,3.095576053,219103985.9,99.43282271,3.486282665,8.406552643,493810.8454,12.49034006,16.24455592,4.426819396,94.43974223,4.93311E+14,1.99895E+11,-25.46274903,74.53725097,0.314799141,9.122277646,0
118,0.044250766,1103.82543,1.903509448,60710615.24,77.73886011,13.33606388,11.07004925,789857.6781,17.32237443,11.47611021,2.52557578,91.67643394,6.21103E+14,2.24297E+11,-27.57548533,72.42451467,0.305588113,3.505506697,0
142,0.011076358,4140.47633,3.149486687,253848534.5,49.39246344,12.26961516,1.218876219,258926.0756,1.783025193,44.5539294,3.29017146,228.3889234,1.00551E+13,28538846054,-69.57824317,30.42175683,0.761296411,1.508727774,0
120,0.023177392,1595.740444,2.017012002,235471968.4,65.63516947,8.622799694,7.736436353,426702.8377,16.61830206,31.27962998,0.151569137,113.4659002,1.71587E+14,1.17892E+11,-54.15107839,45.84892161,0.378219667,13.04381432,0
116,0.023516202,116.4783832,1.820582764,80302867.91,17.88155355,6.994836959,9.264447311,959934.1157,18.54656991,75.72650892,2.296431556,29.12445961,1.03E+16,9.13161E+11,-99.70280082,0.297199178,0.097081532,4.964475844,0.071673494
122,0.043678765,5098.597389,2.134974778,224174383.1,54.57714883,9.70714019,4.430511804,230486.4161,4.991777981,79.29706792,1.691604978,208.6660186,5.19914E+13,64894525706,-61.65401454,38.34598546,0.695553395,3.730095831,0
138,0.038139953,917.2827351,2.906117397,210498559,93.77491742,6.993721918,14.29505224,329084.9153,0.072112499,42.59514491,1.220009779,103.2614413,3.74612E+14,1.74194E+11,-17.85163947,82.14836053,0.344204804,0.050598591,0
106,0.025653861,52.60464701,1.31500507,231992616,90.69408622,9.664572611,7.804542383,231988.5781,28.77027422,79.96743941,0.289259939,16.6343473,6.03E+16,2.20962E+12,-22.55980308,77.44019692,0.055447824,22.24830393,0
109,0.03353736,1281.273521,1.49104804,81010709.97,40.36427609,4.611061495,2.737756348,69470.72154,15.07633007,40.54154749,2.041878991,87.4171693,5.42943E+14,2.0971E+11,-63.39798002,36.60201998,0.291390564,4.071147341,0
147,0.042367753,1269.920422,3.378612064,72549386.98,57.82310774,12.57745827,1.616823927,306338.4288,0.891191863,57.77659116,0.931668463,131.0048619,2.03793E+14,1.2848E+11,-51.02350361,48.97649639,0.436682873,0.215518078,0
108,0.000476948,2279.406349,1.438729068,93850676.2,72.76451717,10.5287684,8.124893237,94144.07366,42.9972152,14.62813494,0.406263404,114.5329328,3.43317E+12,16675938624,-23.61061804,76.38938196,0.381776443,13.45105907,0
128,0.020144502,4970.1847,2.419318295,128785359.9,40.60083402,4.949634426,5.628575717,196950.8701,29.22048385,4.732430564,1.235900332,219.3121864,2.0653E+13,40901063130,-73.00963283,26.99036717,0.731040621,12.54390176,8.31E-220
128,0.045362158,4747.719371,2.448286167,244289544.9,15.83912963,12.45999172,2.888206467,394547.9666,8.558417525,14.40766588,1.821630272,215.6272307,4.89327E+13,62956695957,-104.596955,-4.596954979,0.718757436,6.969106407,0.202410332
124,0.037015652,2467.773702,2.224061155,229239463.1,55.4897491,7.310137963,0.460477302,69685.15622,43.26233115,22.66607123,3.743660926,148.1685477,1.23065E+14,99841050870,-56.91241784,43.08758216,0.493895159,33.05811188,0
132,0.027142069,2219.448587,2.611863121,279871929.9,64.14721622,2.619582971,8.499001201,765308.7376,12.67929852,67.58837037,5.253261176,152.274698,8.31334E+13,82059777103,-67.45430889,32.54569111,0.507582327,11.82859916,0
111,0.026482226,2997.494058,1.574566814,45829980.96,10.52574401,1.16568693,8.979003553,805809.5631,11.37228658,15.61547182,2.900392762,137.4009413,1.10408E+14,94567773687,-106.7813964,-6.781396384,0.458003138,1.737305591,0.258555115
127,0.017388505,1315.408211,2.381655669,33120195.87,18.60178362,10.49408621,2.127039018,440843.1123,44.73170285,11.7589226,1.271334739,111.9437255,1.34054E+14,1.04203E+11,-88.16881928,11.83118072,0.373145752,4.938409201,1.68E-08
118,0.026026027,282.7467716,1.930433138,218767484,28.65615792,12.97681206,9.026070747,985432.6804,8.972893973,83.48484412,8.462914463,46.72574184,2.75902E+15,4.72738E+11,-92.11734293,7.882657073,0.155752473,6.543258129,0.000228582
133,0.03276916,5071.871111,2.654168149,105407623.9,41.32470583,12.11162983,14.27959132,695044.2191,43.94928966,61.99221801,4.63368341,232.0482601,2.83626E+13,47930908406,-65.6859512,34.3140488,0.7734942,15.44196731,0
107,0.020918152,1008.987819,1.353058858,120201301.8,58.69461005,9.834765453,14.67443415,756535.6606,40.14866506,42.59750272,6.676922994,73.8977647,5.6059E+14,2.13091E+11,-52.07515085,47.92484915,0.246325882,16.08640602,0
128,0.035707657,1072.165537,2.427193542,177636547,36.44586269,2.120625834,13.32739405,232685.4025,15.48887704,8.547155389,6.249916271,102.0265312,3.63612E+14,1.71617E+11,-76.53633565,23.46366435,0.340088437,9.171302115,7.24E-99
109,0.043061611,2551.813315,1.463175888,57651543.24,34.8565433,1.41066114,12.10617871,845565.7417,1.719854058,76.66118204,2.564070814,122.2088657,2.55151E+14,1.43761E+11,-81.48997218,18.51002782,0.407362886,0.330507469,5.07E-33
113,0.007734242,2655.220449,1.696607658,203527492.5,88.24144094,5.175444345,3.140517551,947794.0781,4.128655178,9.743258771,5.038757328,134.2366172,3.45797E+13,52924025700,-45.25352762,54.74647238,0.447455391,2.800982785,0
110,0.022577351,100.5262982,1.546774501,117789810.5,23.05455767,12.82366336,2.346527737,274494.6582,5.476413388,54.99418786,5.419477043,24.93924736,1.57E+16,1.12918E+12,-88.07227264,11.92772736,0.083130825,2.150218984,1.18E-08
109,0.020401005,799.8076346,1.45709445,200833083.6,54.59141199,14.42604405,6.674214034,702141.0797,44.53994176,60.09088434,3.166119217,68.27577214,6.93214E+14,2.36961E+11,-63.39771171,36.60228829,0.227585907,29.81697948,0
141,0.03437324,2042.657865,3.064277379,255181866.5,95.75422452,3.620412823,9.29447627,759593.9962,20.2017989,36.01249246,6.036899089,158.2311005,9.38341E+13,87181220394,-33.18370205,66.81629795,0.527437002,17.18377584,0
114,0.012493373,3692.462014,1.714268919,76200060,66.25119242,11.43143506,12.76018026,339910.7132,1.626487864,82.00950525,7.116088963,159.1209963,3.35361E+13,52119363608,-33.92778458,66.07221542,0.530403321,0.413128243,0
146,0.032012546,1234.231248,3.317809455,281335735.1,74.54849319,8.608038254,3.479445617,501258.5524,27.8274231,4.563055054,3.277894956,127.9835006,1.65148E+14,1.15659E+11,-52.45394584,47.54605416,0.426611669,26.09616178,0
148,0.043874462,2284.854995,3.424816313,173285798.1,48.81132923,0.477110506,7.194718508,142662.1389,10.39961253,73.63052152,0.134238344,176.920419,8.56828E+13,83308524812,-67.4824648,32.5175352,0.58973473,6.00701719,0
128,0.02090658,3010.106004,2.428151175,279190496.6,11.79389504,8.143745249,9.711603629,214440.0638,11.75630213,49.84149584,3.144023439,170.985291,4.52296E+13,60527655220,-101.9990763,-1.999076258,0.56995097,10.9408261,0.130619129
107,0.045550785,4798.510878,1.357502807,86087122.19,68.15173315,12.08910604,6.683907818,108491.9975,8.042086746,55.0083352,1.051340431,161.4186109,1.17125E+14,97402029257,-28.58615989,71.41384011,0.538062036,2.307733681,0
118,0.049658187,1761.454642,1.936370608,193231919.4,66.87318533,4.14184175,6.812905156,582157.216,38.10107312,88.81430062,1.400471003,116.804606,3.36998E+14,1.65217E+11,-59.29863982,40.70136018,0.389348687,24.54114497,0
139,0.005304602,722.0810774,2.994330658,139049521.7,19.93848728,13.46042436,3.376757415,643999.7524,0.03064469,52.43830228,3.293545293,92.99783885,7.13264E+13,76009455046,-98.36962394,1.630376064,0.309992796,0.014203765,0.043984012
118,0.011652659,2642.580748,1.918476822,239039991.6,51.59437423,3.543906103,14.79991357,920313.6043,21.94920819,71.7325187,1.868589884,142.4040718,4.36389E+13,59453769604,-73.01412323,26.98587677,0.474680239,17.48912848,1.39E-219
104,0.047518988,4032.549927,1.217543046,193595414.7,92.37960502,1.14709699,7.127899251,565075.5701,4.34355832,13.81776891,8.41400058,140.1399746,1.86723E+14,1.22982E+11,-36.22961971,63.77038029,0.467133249,2.80297658,0
127,0.047916384,594.1328283,2.391962277,163519173.4,28.45763488,2.399089642,7.991129181,297580.8023,27.61873005,72.83606329,5.875226301,75.396109,1.20907E+15,3.12946E+11,-90.99980717,9.000192835,0.251320363,15.05397303,3.36E-05
142,0.004885364,2293.866172,3.112802129,276506059.7,51.49888792,12.55504303,3.278389369,106499.8693,17.29961731,68.49656165,4.665277435,169.0012012,1.09457E+13,29775855417,-58.15294324,41.84705676,0.563337337,15.94483006,0
139,0.000749925,97.02197768,2.989815968,131821607.3,51.49928667,6.259588786,7.712050775,890705.4001,1.417579039,87.1299066,0.087519084,34.06334441,2.05197E+14,1.28922E+11,-72.02767653,27.97232347,0.113544481,0.622891825,5.90E-275
108,0.008055001,182.1860217,1.43780785,89394655.32,82.96853213,11.95418345,3.830243378,504915.1746,23.04871156,84.21395715,0.932559689,32.3696458,2.56843E+15,4.56117E+11,-30.44182958,69.55817042,0.107898819,6.868105418,0
133,0.049800639,2608.465208,2.681911536,194187320.5,84.21182833,7.968495915,3.035043771,750455.89,28.52927489,19.2587891,7.09630062,167.280279,1.15058E+14,96538561410,-44.15974178,55.84025822,0.55760093,18.46674482,0
111,0.008999981,1610.967213,1.551260659,198487678,78.33424777,7.208386872,4.135833764,63916.88117,12.38270158,41.84398163,3.507693867,99.98059931,9.73891E+13,88817320959,-28.49270313,71.50729687,0.333268664,8.192712284,0
110,0.02512738,4563.734307,1.545518836,148555547.8,42.89087433,12.10369727,0.041394728,513731.9765,38.27559485,82.03348604,0.409438765,167.9682986,5.73431E+13,68152705723,-78.72073215,21.27926785,0.559894329,18.95350654,1.20E-60
143,0.042420886,3252.031099,3.185179433,161384711.8,16.48332325,6.352314176,8.55226668,359436.492,18.55243829,57.66885627,7.430031844,203.551493,5.43967E+13,66378725799,-99.98597605,0.014023948,0.678504977,9.980266355,0.078314765
112,0.001020081,2451.78406,1.624172382,289079421.9,41.45346795,12.03049097,5.812200083,78814.70898,37.46732571,41.73303548,2.723814119,126.2080815,5.48768E+12,21083221099,-63.96051908,36.03948092,0.420693605,36.10344285,0
113,0.030224449,2203.443068,1.658118366,227825136.7,71.18120811,1.509932474,13.48033529,786889.1667,28.95078645,9.804488544,3.476660598,120.8895268,1.85016E+14,1.22418E+11,-55.00301724,44.99698276,0.402965089,21.98572293,0
100,0.013851272,2685.628348,1.001633477,59862472.9,73.2471917,9.544662233,0.610607604,537256.5702,43.4626534,31.65818105,8.769321636,103.7307141,1.3421E+14,1.04264E+11,-42.84845523,57.15154477,0.345769047,8.672606371,0
143,0.043116746,219.3292497,3.176672585,87275119.14,96.85001885,10.53880585,0.648004513,366521.2308,27.34623955,59.87159542,0.139614669,52.79156049,3.16934E+15,5.06672E+11,-18.16715152,81.83284848,0.175971868,7.955487715,0
139,0.014173057,4821.191331,2.981487033,293405691.3,50.82771083,13.48646094,13.28810276,815508.5597,9.281359666,69.92230338,6.491919538,239.7858998,1.11175E+13,30008673066,-66.07985562,33.92014438,0.799286333,9.07734583,0
131,0.034337786,5390.838738,2.568322338,226145699.5,66.91920246,3.364858781,1.899669633,474577.2793,41.12955971,40.24502226,8.539957587,235.3330538,2.84931E+13,48041021118,-64.53436363,35.46563637,0.784443513,31.00424351,0
137,0.033710982,980.8489871,2.87566441,277062184.1,58.52717837,9.063298201,0.032401562,53323.05855,39.15176251,5.026004371,0.574736241,106.2185017,3.04219E+14,1.56977E+11,-51.87115698,48.12884302,0.354061672,36.15824277,0
107,0.011074677,650.9476268,1.380121419,112042595.3,23.55567041,6.498848455,2.683707956,947225.2504,48.61779074,56.9854964,7.794693219,59.94620129,5.55984E+14,2.12214E+11,-103.8826907,-3.88269071,0.199820671,18.15754484,0.182880681
122,0.00173996,776.1747252,2.145808986,230304052.2,51.50822249,5.741574833,12.35814263,292898.6034,4.679095955,82.9427753,3.746175242,81.62163194,3.4605E+13,52943445484,-63.07662666,36.92337334,0.272072106,3.592049198,0
117,0.020462479,3569.885087,1.878048468,222780731.3,59.03516392,1.600703328,12.04071124,839046.746,29.56155812,44.6769674,7.901968642,163.7610115,5.03898E+13,63887196729,-68.86088616,31.13911384,0.545870038,21.95248512,0
104,0.014459658,3572.119087,1.234441316,109566296.1,95.56746454,2.013499959,5.101983163,825594.6149,24.5834492,83.55822312,2.774471336,132.8092073,6.67559E+13,73533833654,-32.55011797,67.44988203,0.442697358,8.978391577,0
124,0.040448887,4578.942552,2.215326213,178720407.9,42.9885149,12.55482692,10.02046376,204255.2348,33.54360577,31.86906513,8.843964484,201.4333782,5.35215E+13,65842546127,-61.78733027,38.21266973,0.671444594,19.98308968,0
146,0.040018209,4060.110671,3.301849126,199402080,98.20891928,11.24630148,7.60874561,500302.5472,49.00899241,79.77291929,5.823444687,231.5674664,3.48531E+13,53132835216,-19.01947059,80.98052941,0.771891555,32.57498342,0
102,0.022851198,2428.874547,1.100147798,159905588.9,58.80700666,5.735116954,13.57102485,88189.02957,26.61360386,70.77057774,5.643813244,103.3851243,2.23641E+14,1.34592E+11,-40.97660467,59.02339533,0.344617081,14.18554666,0
114,0.030325611,3309.806097,1.728652284,253338250.8,31.8222319,12.42729872,0.846352131,386824.0892,34.28693175,86.55673949,7.253130446,151.2812463,9.47262E+13,87594658110,-90.83259184,9.167408165,0.504270821,28.95397105,2.42E-05
110,0.030212976,3717.048935,1.518852341,254874641.3,27.24979483,1.211492772,12.19768693,744429.9012,17.36067219,71.19191117,3.929274627,150.2750608,9.62828E+13,88311419046,-101.0082232,-1.008223194,0.500916869,14.74931699,0.103974275
111,0.041357907,2769.264203,1.595366634,259662148,22.75254255,9.371608755,2.558980041,275215.9966,14.94852438,28.93317747,2.328026689,132.9359502,1.90391E+14,1.24184E+11,-98.50270402,1.497295979,0.443119834,12.93855317,0.046452125
145,0.021250121,2569.039665,3.27108638,246924363.7,50.76395835,13.02264079,5.874313461,161271.5342,16.76482828,81.05107746,2.366371734,183.3417646,3.72901E+13,54959031499,-58.44570961,41.55429039,0.611139215,13.79881519,0
123,0.013772334,3483.881109,2.170172636,161782538.8,11.97337868,12.58296347,2.879357272,531767.3734,1.93039468,60.27579688,2.975433757,173.9036911,2.83203E+13,47895096589,-107.3615563,-7.361556264,0.57967897,1.041013841,0.272273795
123,0.013251746,3010.80509,2.165748532,132988340.5,50.0540755,5.591741399,10.53921614,560137.0652,14.23703227,14.58623932,5.556173711,161.5010428,3.40223E+13,52495736638,-67.36131352,32.63868648,0.538336809,6.311197651,0
138,0.026809614,3477.644507,2.901439106,254471596.6,98.95642229,11.1785078,10.1748927,692037.4848,8.64731969,4.136857177,7.545507576,200.899714,3.57576E+13,53817904432,-20.70974489,79.29025511,0.669665713,7.334990826,0
107,0.02245741,3309.802925,1.38623051,162354393.8,70.30961162,6.412022183,8.218464025,771180.8595,22.87139899,32.92610437,4.496200906,135.4717653,9.76853E+13,88952289545,-53.11649694,46.88350306,0.451572551,12.37757373,0
124,0.022006039,3883.94223,2.218163385,96520277.63,78.38075091,12.60207247,10.47244555,711019.0547,23.04123819,70.81777348,3.631034073,185.6364021,3.72022E+13,54894230473,-31.37891611,68.62108389,0.618788007,7.413155692,0
121,0.004556867,3471.496144,2.074963035,166982753.7,20.71048516,7.961429252,9.593471709,853141.5979,38.26149156,55.63931359,7.144629648,169.7436441,1.00763E+13,28568890389,-100.9126576,-0.912657609,0.565812147,21.29669741,0.101481087
129,0.035930187,2807.089684,2.492276726,68299451.92,52.57907753,11.47285574,11.64663084,261761.1411,25.11458239,47.44144438,2.607011161,167.2847188,8.30054E+13,81996594088,-45.45207277,54.54792723,0.557615729,5.717707376,0
149,0.010686834,3682.020984,3.498894258,216739962.5,35.76007909,1.178573734,3.591099769,591278.4089,23.15407942,0.335487113,6.201317421,227.0066262,9.87983E+12,28288975477,-97.72905669,2.270943308,0.756688754,16.72804768,0.033119622
138,0.009847682,2427.75313,2.923622235,120698746,90.46877752,8.850389574,6.433689224,392090.5896,11.58131559,39.19506319,0.952246987,168.4972763,2.22624E+13,42464708775,-23.85311623,76.14688377,0.561657588,4.659500895,0
119,0.020637916,1305.782949,1.994664258,100377875.6,26.31632248,8.254262662,2.27439794,964006.7392,42.62400051,14.19510499,1.019144396,102.0705359,2.09885E+14,1.30387E+11,-98.97356731,1.026432686,0.34023512,14.26168873,0.055736192
141,0.011388917,8.656970503,3.068882631,288257361.5,51.28599944,9.149650826,6.443903463,468265.5472,4.550045284,40.91106574,5.796499291,10.30868108,1.12E+17,3.01778E+12,-71.83008752,28.16991248,0.03436227,4.371946828,1.22E-287
108,0.029192913,3024.24643,1.426770908,239757868.9,62.92429465,10.43462412,10.52537627,961728.2365,49.11479825,89.25932898,0.744754628,131.3759008,1.39234E+14,1.06198E+11,-59.47639869,40.52360131,0.437919669,39.25219786,0
101,0.018573167,3189.947568,1.076159216,242508765.7,56.26369824,13.77163455,10.37086741,780612.3714,23.80374979,79.15849408,1.395460476,117.1817643,1.24831E+14,1.00555E+11,-61.24124622,38.75875378,0.390605881,19.24205994,0
110,0.022445586,5249.092361,1.511120931,198404931.7,84.72191752,11.78523123,10.64140355,732540.669,9.29934998,27.95675437,5.619321514,178.1237024,4.29518E+13,58983886556,-32.20332078,67.79667922,0.593745675,6.150122992,0
117,0.026858466,1952.621526,1.85102889,256576658.8,30.83078542,3.294569872,4.63151293,516985.5263,17.71640279,53.41566537,3.943833274,120.2390761,1.67094E+14,1.16338E+11,-99.80123138,0.19876862,0.40079692,15.15205145,0.073955508
125,0.010176776,2128.925378,2.276451894,234973869.9,43.96519994,12.38844404,9.933209607,471209.2275,0.768509135,45.18857101,5.051668076,139.2321257,4.07763E+13,57470689848,-70.70200254,29.29799746,0.464107086,0.601931885,0
130,0.007787581,1090.51594,2.537822851,191668900.1,81.28758669,1.831195164,5.511994794,550220.7781,8.326133963,11.70423047,8.792486213,105.214757,7.23084E+13,76530894307,-47.9351851,52.0648149,0.350715857,5.319536463,0
145,0.044021095,381.81466,3.276514293,289503588.5,57.52642706,9.332978785,14.16738069,328951.4098,16.76699097,89.08258642,5.687649341,70.73955586,1.3449E+15,3.30056E+11,-54.65311653,45.34688347,0.23579852,16.18034684,0
125,0.021686185,4173.371457,2.274635024,81730636.41,46.19056471,13.24130712,5.150495488,909284.4428,27.72076394,38.2657641,5.317657238,194.8629968,3.16965E+13,50669660574,-68.94351451,31.05648549,0.649543323,7.552118928,0
125,0.02060468,1349.028066,2.253189112,284712524.1,12.64982633,1.516830813,9.045273511,804614.1225,6.474042232,45.50931334,3.421242733,110.2654134,1.66213E+14,1.16031E+11,-120.0921428,-20.0921428,0.367551378,6.144136351,0.444358028
102,0.001780608,3288.477345,1.125607525,138388303.7,77.80468816,12.7453898,11.25218571,811326.0616,33.79816481,58.28393811,5.677898355,121.6804807,1.06886E+13,29424101257,-35.30782158,64.69217842,0.405601602,15.59090232,0
101,0.024898815,3714.286619,1.087278882,172667725.5,97.49638702,11.97931101,13.59611144,461495.9157,42.2138245,17.23900798,0.116995731,127.0978426,1.31154E+14,1.0307E+11,-11.05996013,88.94003987,0.423659475,24.29655021,0
127,0.027708486,2545.206875,2.377899905,63139616.28,65.82583085,7.556631508,6.568929052,117534.5008,28.61698052,20.00039421,5.015882244,155.5923801,7.95543E+13,80273905533,-33.56214369,66.43785631,0.518641267,6.022883898,0
121,0.027942044,4732.425058,2.095446533,175829008.5,87.08870986,4.633464034,5.407276623,698923.452,14.84507236,17.33025827,0.620076245,199.1636883,3.82511E+13,55662706929,-40.76514129,59.23485871,0.663878961,8.700647848,0
141,0.035351558,2397.048346,3.097950987,195025823,56.51881689,6.081573421,6.45042263,405692.9048,6.069616274,34.60189891,1.981550222,172.3477681,7.46806E+13,77776118815,-65.01916669,34.98083331,0.57449256,3.945773031,0
108,0.008874092,1539.221656,1.401698962,299379416.3,30.85128689,14.52987204,4.855445273,876908.7968,0.776753149,17.97092608,5.06808902,92.89834007,1.19706E+14,98469222054,-94.25111208,5.748887916,0.309661134,0.775146348,0.003059664
101,0.012611157,4838.587808,1.062429155,293301951,11.29978938,3.025463342,9.808867351,791321.5165,36.59011665,83.37563711,6.011554937,143.3967469,4.62544E+13,61209522705,-119.2834275,-19.28342745,0.477989156,35.77317533,0.438969204
